Date,Tweet id,Uncleaned Data,Cleaned Data,Class
12/03/2020 11:03,1.23806E+18,Goodmorning today’s my Friday off until Tuesday 🤪,"goodmorning today’s my friday off until tuesday 🤪
",excited
12/03/2020 11:03,1.23806E+18,12 hours 🤩,"12 hours 🤩
",excited
12/03/2020 11:02,1.23806E+18,lol woke up w/ a cough &amp; a runny nose and I’m terrified 🤗,"low woke up w/ a cough &amp; a runny nose and i’m terrified 🤗
",excited
12/03/2020 11:02,1.23806E+18,One song in and omg 🤩,"one song in and org 🤩
",excited
12/03/2020 11:02,1.23806E+18,Today is my Friday 🤪,"today is my friday 🤪
",excited
12/03/2020 11:13,1.23806E+18,"Her curves
Perfect fit
For my hands

Her lips
Sweetest taste
On my tongue

Her heart
Beats the rhythm
Of my soul

#Love #Poetry ✍️","her curves
perfect fit
for my hands

her lips
sweetest taste
on my tongue

her heart
beats the rhythm
of my soul

#love #poetry ✍️
",happy
12/03/2020 11:12,1.23806E+18,"I thought we had it together but well
#HAPPY","i thought we had it together but well
#happy
",happy
12/03/2020 11:10,1.23806E+18,What an amazing and wonderful day it is. I hope everyone is finding the #Love &amp; splendor of this day ~’~,"what an amazing and wonderful day it is. i hope everyone is finding the #love &amp; splendor of this day ~’~
",happy
12/03/2020 11:00,1.23806E+18,"""Blessed is the influence of one true, loving human soul on another.""
~ George Eliot #love #quotes","""blessed is the influence of one true, loving human soul on another.""
~ george elint #love #quotes
",happy
12/03/2020 11:00,1.23806E+18,"""Kindness in words creates confidence. Kindness in thinking creates profoundness. Kindness in giving creates love.""
~ Lao Tzu #love #quotes","""kindness in words creates confidence. kindness in thinking creates profoundness. kindness in giving creates love.""
~ lao tu #love #quotes
",happy
12/03/2020 10:58,1.23806E+18,Nothing is better than getting to spend every day with the love of your life. My heart is full every day #love #200somedays,"nothing is better than getting to spend every day with the love of your life. my heart is full every day #love #200somedays
",happy
12/03/2020 10:54,1.23806E+18,"Love does no wrong to a neighbor. Love, therefore, is the fulfillment of the law.
[Romans 13:10] #Love","love does no wrong to a neighbor. love, therefore, is the fulfillment of the law.
[romans 13:10] #love
",happy
12/03/2020 10:54,1.23806E+18,"Dear Twitter Family. With all the sad and negative coronavirus updates.... I challenge you all to share pics, jokes, memes #happy thoughts. Please share. Have an Uber day 👍","dear twitter family. with all the sad and negative coronavirus updates.. i challenge you all to share pics, jokes, memes #happy thoughts. please share. have an user day 👍
",happy
12/03/2020 10:53,1.23806E+18,#amreading a book about anti-gravity. I can't put it down! #happy,"#adreading a book about anti-gravity. i cannot put it down! #happy
",happy
12/03/2020 10:48,1.23805E+18,Your more thank welcome #happy holiday,"your more thank welcome #happy holiday
",happy
12/03/2020 10:42,1.23805E+18,"Be happy and forget me
I hope you’re H A P P Y
Be happy and forget me
I wish you’re H A P P Y
#HAPPY","be happy and forget me
i hope you’re h a p p y
be happy and forget me
i wish you’re h a p p y
#happy
",happy
12/03/2020 10:39,1.23805E+18,I #love Mickey Mouse more than any woman I have ever known,"i #love mickey mouse more than any woman i have ever known
",happy
12/03/2020 10:32,1.23805E+18,Love them who loves you💯🖤#love,"love them who loves you💯🖤#love
",happy
12/03/2020 10:32,1.23805E+18,"Dear friend, just for today, could not judge yourself harshly ?

After all , you are beautiful!

#love","dear friend, just for today, could not judge yourself harshly ?

after all , you are beautiful!

#love
",happy
12/03/2020 10:18,1.23805E+18,"I hear the words
Coming from your soul
For it is my heart
That is listening

#Love
#Poetry ✍️","i hear the words
coming from your soul
for it is my heart
that is listening

#love
#poetry ✍️
",happy
12/03/2020 10:13,1.23805E+18,YOU ARE! loved YOU CAN! Do it #Love,"you are! loved you can! do it #love
",happy
12/03/2020 10:12,1.23805E+18,"Without you, I’m not happy
but I hope you’re happy
I’ll watch over you from far away
Without you, I’m not happy
but I hope you’re happy
I’ll push back
all of the memories
#HAPPY","without you, i’m not happy
but i hope you’re happy
i’ll watch over you from far away
without you, i’m not happy
but i hope you’re happy
i’ll push back
all of the memories
#happy
",happy
12/03/2020 10:01,1.23804E+18,#Quote 213-Divorce step 9: Learning to Live Independently and Taking New Steps Toward Romantic Happiness #love romance dating single,"#quote 213-divorce step 9: learning to live independently and taking new steps toward romantic happiness #love romance dating single
",happy
12/03/2020 09:59,1.23804E+18,Do something that makes you #happy today. You deserve it!,"do something that makes you #happy today. you deserve it!
",happy
12/03/2020 09:44,1.23804E+18,"#Hate comes from intimidation, 
#Love comes from appreciation.","#hate comes from intimidation, 
#love comes from appreciation.
",happy
12/03/2020 09:43,1.23804E+18,"You love me, I love you. You hate me, but I still #love you. | #teamfollowback","you love me, i love you. you hate me, but i still #love you. | #teamfollowback
",happy
12/03/2020 09:42,1.23804E+18,We're soul mates ! #LOVE,"we are soul mates ! #love
",happy
12/03/2020 09:42,1.23804E+18,"For you, I’ll give
a sad bye bye bye
Because you’ll be
happy if I’m gone. 
#HAPPY","for you, i’ll give
a sad bye bye bye
because you’ll be
happy if i’m gone. 
#happy
",happy
12/03/2020 09:40,1.23804E+18,it's like trying to explain the air to the number seven and the smell of cinnamon #love,"it is like trying to explain the air to the number seven and the smell of cinnamon #love
",happy
12/03/2020 09:40,1.23804E+18,"If you want a #love message to be heard, it has got to be sent out","if you want a #love message to be heard, it has got to be sent out
",happy
12/03/2020 09:30,1.23803E+18,"""Most folks are as happy as they make up their minds to be.""
~ Abraham Lincoln #happiness #quotes","""most folks are as happy as they make up their minds to be.""
~ abraham lincoln #happiness #quotes
",happy
12/03/2020 09:24,1.23803E+18,"My satisfaction gazes upon me
From within your smile

#Love
#Poetry ✍️","my satisfaction gazes upon me
from within your smile

#love
#poetry ✍️
",happy
12/03/2020 09:13,1.23803E+18,"If you claim to love someone, regardless of what you have going on in life; make time for them, even if the time with them is short. If you got things going on in life, let them know so that they don’t worry.  Make sure your actions line up with your words. #Love","if you claim to love someone, regardless of what you have going on in life; make time for them, even if the time with them is short. if you got things going on in life, let them know so that they don’t worry.  make sure your actions line up with your words. #love
",happy
12/03/2020 09:12,1.23803E+18,"Oh no I didn’t cry cry cry
Even if I
resent someone
Nothing will change
because it’s all over
#HAPPY","oh no i didn’t cry cry cry
even if i
resent someone
nothing will change
because it’s all over
#happy
",happy
12/03/2020 09:12,1.23803E+18,"""You know u #love someone when u save their texts and re-read them when no one is watching."" ~ Unknown #quote sJ","""you know u #love someone when u save their texts and re-read them when no one is watching."" ~ unknown #quote so
",happy
12/03/2020 09:06,1.23803E+18,Yes the money is corrupted. You but you tell the truth of God over your finances and health. You may feel like money is not coming. It is. That you are sick. You are healing. That your child is rebellious. No they are coming around. See God answers every prayer you pray. #love,"yes the money is corrupted. you but you tell the truth of god over your finances and health. you may feel like money is not coming. it is. that you are sick. you are healing. that your child is rebellious. no they are coming around. see god answers every prayer you pray. #love
",happy
12/03/2020 09:03,1.23803E+18,"#Love doesn’t originate in the intellect.  There are no “reasons” to love anything, or anyone; or not.  You just love.  You’re aligned with The All That Is Only.","#love doesn’t originate in the intellect.  there are no “reasons” to love anything, or anyone; or not.  you just love.  you’re aligned with the all that is only.
",happy
12/03/2020 09:02,1.23803E+18,"I LOVE I LOVE I LOVE I LOVE YOU SO MUCH, I HOPE YOU SAY #LOVE TO ME #SIWON MY LOVE siwon407 :^)","i love i love i love i love you so much, i hope you say #love to me #simon my love simon407 :^)
",happy
12/03/2020 08:48,1.23802E+18,"#Love
bears all things,
    believes all things,
         hopes all things,
             endures all things.
1 Corinthians 13:7","#love
bears all things,
  believes all things,
  hopes all things,
  endures all things.
1 corinthians 13:7
",happy
12/03/2020 08:42,1.23802E+18,"Was it hard for you
because of me?
Was it really comfortable?
Like a fool, I didn’t even notice
#HAPPY","was it hard for you
because of me?
was it really comfortable?
like a fool, i didn’t even notice
#happy
",happy
12/03/2020 08:34,1.23802E+18,"Life is a river always flowing, do not hold onto things.

#dailydharma #happiness","life is a river always flowing, do not hold onto things.

#dailydharma #happiness
",happy
12/03/2020 08:30,1.23802E+18,"When your heart and thoughts somehow appear to rhyme, you are in #love ♥","when your heart and thoughts somehow appear to rhyme, you are in #love ♥
",happy
12/03/2020 08:29,1.23802E+18,"You paint smiles on my face
I kiss yours until you smile

#Love #Poetry ✍️","you paint smiles on my face
i kiss yours until you smile

#love #poetry ✍️
",happy
12/03/2020 08:28,1.23802E+18,"And reignited the fire inside us. Hope isn't a finite commodity it's just a little bit elusive at times. If your well is running dry don't sit back and let your light fade, go seeking the hope you need. I love each and every one of you and will always be here for you. #love","and reignited the fire inside us. hope is not a finite commodity it is just a little bit elusive at times. if your well is running dry do not sit back and let your light fade, go seeking the hope you need. i love each and every one of you and will always be here for you. #love
",happy
12/03/2020 08:28,1.23802E+18,"🧵 I'm going to talk about something a little difficult for everyone. Hope. Right now things feel like bad on top of worse, I get that, I understand how hard it is for everyone when we're all fighting a battle on two fronts. I know, and your fears and pain are valid
#hope #Love","🧵 I am going to talk about something a little difficult for everyone. hope. right now things feel like bad on top of worse, i get that, i understand how hard it is for everyone when we are all fighting a battle on two fronts. i know, and your fears and pain are valid
#hope #love
",happy
12/03/2020 08:19,1.23802E+18,I walked this new #puppy at 2:30 am.. can I get some mommy #love ... a fist bump or something.  🤪(homeschool mom of two),"i walked this new #puppy at 2:30 am.. can i get some mommy #love .. a fist bump or something.  🤪(homeschool mom of two)
",happy
12/03/2020 08:18,1.23802E+18,So I’m in #love with you or am I in love with the #feeling ? 🥀,"so i’m in #love with you or am i in love with the #feeling ? 🥀
",happy
12/03/2020 08:15,1.23802E+18,"So yesterday I was asked how do you see the economy of Zambia and where are we heading too. Ine I almost answered that am not an economist 🤣😂 why do these people like making us suffer muma interviews aii smh  

#Happy Youth Day 2020","so yesterday i was asked how do you see the economy of zambia and where are we heading too. in i almost answered that am not an economist 🤣😂 why do these people like making us suffer mumu interviews air sah  

#happy youth day 2020
",happy
12/03/2020 08:12,1.23802E+18,"If I was a burden to you
If I was a baggage. I should’ve
left you earlier, I’m sorry
#HAPPY","if i was a burden to you
if i was a baggage. i should’ve
left you earlier, i’m sorry
#happy
",happy
12/03/2020 08:10,1.23801E+18,"No, I wouldn't touch a leper for a thousand pounds; yet I willingly cure him for the #love of God","no, i would not touch a leper for a thousand pounds; yet i willingly cure him for the #love of god
",happy
12/03/2020 08:00,1.23801E+18,"""Love is of all passions the strongest, for it attacks simultaneously the head, the heart and the senses.""
~ Lao Tzu #love #quotes","""love is of all passions the strongest, for it attacks simultaneously the head, the heart and the senses.""
~ lao tu #love #quotes
",happy
12/03/2020 08:00,1.23801E+18,"""The course of true love never did run smooth.""
~ William Shakespeare #love #quotes","""the course of true love never did run smooth.""
~ william shakespeare #love #quotes
",happy
12/03/2020 07:45,1.23801E+18,Good morning and happy Thursday! Choose #joy today! #happiness,"good morning and happy thursday! choose #joy today! #happiness
",happy
12/03/2020 07:42,1.23801E+18,"After I let you go, every
single day. I am alone
Obsessive and miserable
#HAPPY","after i let you go, every
single day. i am alone
obsessive and miserable
#happy
",happy
12/03/2020 07:40,1.23801E+18,The only way to do great work is to love what you do. – Steve Jobs #happy,"the only way to do great work is to love what you do. – steve jobs #happy
",happy
12/03/2020 07:30,1.238E+18,"""Everything has its wonders, even darkness and silence, and I learn, whatever state I may be in, therein to be content.""
~ Helen Keller #happiness #quotes","""everything has its wonders, even darkness and silence, and i learn, whatever state i may be in, therein to be content.""
~ helen seller #happiness #quotes
",happy
12/03/2020 07:30,1.238E+18,"""Happiness never lays its finger on its pulse.""
~ Adam Smith #happiness #quotes","""happiness never lays its finger on its pulse.""
~ adam smith #happiness #quotes
",happy
12/03/2020 07:25,1.238E+18,"Job,money,car,yourownhouse.
People run behind it.they forget
These are all just "" comfort"".
Don't confuse. 'comfort'with  #happiness'","job,money,car,yourownhouse.
people run behind it.they forget
these are all just "" comfort"".
do not confuse. 'comfort'with  #happiness'
",happy
12/03/2020 07:12,1.238E+18,"Do you think of me sometimes?
Or is it too faint now?
The meaning itself is awkward
#HAPPY","do you think of me sometimes?
or is it too faint now?
the meaning itself is awkward
#happy
",happy
12/03/2020 07:11,1.238E+18,"always give without remebering and always receive without forgetting💖
#Happy tbt","always give without remembering and always receive without forgetting💖
#happy tut
",happy
12/03/2020 07:08,1.238E+18,"“When you lose a person you love so much, surviving the loss is difficult.” -- Cristiano Ronaldo

#Love","“when you lose a person you love so much, surviving the loss is difficult.” -- christians ronald

#love
",happy
12/03/2020 07:05,1.238E+18,Good intentions are not enough when it comes to #love.,"good intentions are not enough when it comes to #love.
",happy
12/03/2020 06:57,1.238E+18,The best things that happen in my life aren’t posted. #happy,"the best things that happen in my life aren’t posted. #happy
",happy
12/03/2020 06:51,1.23799E+18,"#Happiness doesn't depend on what we have, but it does depend on how we feel toward what we have ~ William Dempster Hoard MindMastery","#happiness does not depend on what we have, but it does depend on how we feel toward what we have ~ william dempster hoard mintmaster
",happy
12/03/2020 06:40,1.23799E+18,#Love redime notebook,"#love regime notebook
",happy
12/03/2020 06:40,1.23799E+18,#Love is the answer to life!,"#love is the answer to life!
",happy
12/03/2020 06:36,1.23799E+18,"The energy, positivity, curiosity and enthusiasm of these kids who came running to meet me and click selfies was unreal and extremely heartfelt.

 #Happiness #Tbt","the energy, positivity, curiosity and enthusiasm of these kids who came running to meet me and click selkies was unreal and extremely heartfelt.

 #happiness #tut
",happy
12/03/2020 06:03,1.23798E+18,"""It is essential that we reject anything that does not conform to our standards, refusing in the process to surrender that which we desire most: eternal life in the kingdom of God."" -President Thomas S. Monson #love","""it is essential that we reject anything that does not conform to our standards, refusing in the process to surrender that which we desire most: eternal life in the kingdom of god."" -president thomas s. monsoon #love
",happy
12/03/2020 06:03,1.23798E+18,"""Step away from the shadows of the world and into the everlasting Light of Christ. I testify that He is always there, even when you can't see or feel His light."" - Dieter F Uchtdorf #love","""step away from the shadows of the world and into the everlasting light of christ. i testify that he is always there, even when you cannot see or feel his light."" - dieter f uchtdorf #love
",happy
12/03/2020 06:02,1.23798E+18,"OYSTERS visit skeletons (what are foxgloves?). overlooked, they pour cider into my weeping arteries to truly offend #love (they glow with pride)","oysters visit skeletons (what are foxgloves?). overlooked, they pour cider into my weeping arteries to truly offend #love (they glow with pride)
",happy
12/03/2020 05:54,1.23798E+18,Family is extremely important in your youth.  It helps form you into who you are now.  Don’t forget the lessons from your youth.  Not everyone has a good upbringing.  I’m sorry for that but stay strong.  #Love,"family is extremely important in your youth.  it helps form you into who you are now.  don’t forget the lessons from your youth.  not everyone has a good upbringing.  i’m sorry for that but stay strong.  #love
",happy
12/03/2020 05:52,1.23798E+18,"'I LOVE YOU' is a mathematical function where:

'I LOVE' is constant and 'YOU' is a variable 
#love #Mathematics","'i love you' is a mathematical function where:

'i love' is constant and 'you' is a variable 
#love #mathematics
",happy
12/03/2020 05:49,1.23798E+18,"Do one thing everyday that makes you happy. 

#happiness","do one thing everyday that makes you happy. 

#happiness
",happy
12/03/2020 05:47,1.23798E+18,"Your tomorrow is great! I see the Lord lifting you up and subduing your enemies under your feet. You will feed your enemies. 
Receive the grace and the power! 

#Love
#GreaterGrace","your tomorrow is great! i see the lord lifting you up and subduing your enemies under your feet. you will feed your enemies. 
receive the grace and the power! 

#love
#greatergrace
",happy
12/03/2020 05:46,1.23798E+18,"#Love #Quote 
He who loves one woman has loved them all.
He who loves many has loved none. 

~ Spanish Proverb","#love #quote 
he who loves one woman has loved them all.
he who loves many has loved none. 

~ spanish proverb
",happy
12/03/2020 05:46,1.23798E+18,"Find your own happiness. No one owes you that much.

#Happiness","find your own happiness. no one owes you that much.

#happiness
",happy
12/03/2020 05:44,1.23798E+18,Don't raise someone's hopes when you know the truth will destroy them. #love #TeamFollowBack,"do not raise someone's hopes when you know the truth will destroy them. #love #teamfollowback
",happy
12/03/2020 05:42,1.23798E+18,"Fall down
   I’ll help you up

Crying
   I’ll give you my shoulder

Afraid
   I’ll hold your hand

Lost
   I’ll come find you

My love always
   For you

#Love  🌹
#micropoetry","fall down
  i’ll help you up

crying
  i’ll give you my shoulder

afraid
  i’ll hold your hand

lost
  i’ll come find you

my love always
  for you

#love  🌹
#micrometry
",happy
12/03/2020 05:41,1.23798E+18,"When words fail, you are getting close. #love","when words fail, you are getting close. #love
",happy
12/03/2020 05:36,1.23798E+18,"#LOVE is in the air but so is #Corona 

wash ur hands😬","#love is in the air but so is #corona 

wash ur hands😬
",happy
12/03/2020 05:35,1.23798E+18,"""A so-called happy marriage corresponds to love as a correct poem to an improvised song."" #Love","""a so-called happy marriage corresponds to love as a correct poem to an improvised song."" #love
",happy
12/03/2020 05:31,1.23797E+18,That's shit was beautiful my #Nigga I think I believe in #Love again!!!,"that is shit was beautiful my #nigua i think i believe in #love again!!
",happy
12/03/2020 05:23,1.23797E+18,Don’t I deserve #happiness,"don’t i deserve #happiness
",happy
12/03/2020 05:17,1.23797E+18,Love in the time of corona - let us be dirty some other time. #CODVID19 #love,"love in the time of corona - let us be dirty some other time. #corvid19 #love
",happy
12/03/2020 05:08,1.23797E+18,say I love you while you can #love god save #bettywhite,"say i love you while you can #love god save #bettywhite
",happy
12/03/2020 05:07,1.23797E+18,"""A so-called happy marriage corresponds to love as a correct poem to an improvised song."" - Karl Wilhelm Friedrich Schlegel #Love #Quotes","""a so-called happy marriage corresponds to love as a correct poem to an improvised song."" - karl wilhelm friedrich schlager #love #quotes
",happy
12/03/2020 05:02,1.23797E+18,Real gentlemen do exist ❤️ #happy,"real gentlemen do exist ❤️ #happy
",happy
12/03/2020 05:02,1.23797E+18,I LOVE #Siwon so much! I hope you say #love to me please :^),"i love #simon so much! i hope you say #love to me please :^)
",happy
12/03/2020 04:59,1.23797E+18,The look my husband has during our ultrasounds  appointments is priceless..I have never seen that look on his face😍❤️#blessed #love,"the look my husband has during our ultrasounds  appointments is priceless..i have never seen that look on his face😍❤️#blessed #love
",happy
12/03/2020 04:53,1.23796E+18,"My life right now is just so positive...
My son is thriving, I have 3 great jobs, my boyfriend is such a blessing in our life and I love him so much, my ex husband and I have a great relationship and his girlfriend is great as well. How can I want anything more right now? #happy","my life right now is just so positive..
my son is thriving, i have 3 great jobs, my boyfriend is such a blessing in our life and i love him so much, my ex husband and i have a great relationship and his girlfriend is great as well. how can i want anything more right now? #happy
",happy
12/03/2020 04:53,1.23796E+18,"Happiness is one of those little things that changes everything, without really changing anything.
Just being happy about one thing makes everything better! #happiness #motivation","happiness is one of those little things that changes everything, without really changing anything.
just being happy about one thing makes everything better! #happiness #motivation
",happy
12/03/2020 04:51,1.23796E+18,The only truly terrible thing about having a pet is they don’t last as long as we do. Hold them all a little tighter for me tonight #Love,"the only truly terrible thing about having a pet is they don’t last as long as we do. hold them all a little tighter for me tonight #love
",happy
12/03/2020 04:48,1.23796E+18,"#love #love🐼if i dont hashtag these,i feel like that someone think sth else.yup!sometimes it is n sometimes it isnt.but...is it really a necessary thing all the time?!u know it already,arent u?!n normally a woman need to get it more though.anyways,the point is i forgot it...💙","#love #love🐼if i dont hangtag these,i feel like that someone think th else.yup!sometimes it is n sometimes it isnt.but..is it really a necessary thing all the time?!u know it already,arent u?!n normally a woman need to get it more though.anyways,the point is i forgot it..💙
",happy
12/03/2020 04:40,1.23796E+18,#Love permeates everything and in return everything radiates love into our interconnected world,"#love permeates everything and in return everything radiates love into our interconnected world
",happy
12/03/2020 04:40,1.23796E+18,Greater #love hath no man than to attend the Episcopal Church with his wife,"greater #love hath no man than to attend the episcopal church with his wife
",happy
12/03/2020 04:33,1.23796E+18,I left the thing most fun for me my #photography posts so nobody would be harmed. I often don't reply because I don't want Any harm to come to Any of you! I really do #Love you so very very much!,"i left the thing most fun for me my #photography posts so nobody would be harmed. i often do not reply because i do not want any harm to come to any of you! i really do #love you so very very much!
",happy
12/03/2020 04:33,1.23796E+18,Sometimes we need someone  to simply be there.Not to fix anything or to do anything in particular but just to let us feel that  we were cared for and supported. #love,"sometimes we need someone  to simply be there.not to fix anything or to do anything in particular but just to let us feel that  we were cared for and supported. #love
",happy
12/03/2020 04:32,1.23796E+18,"May All become #Happy, May All be Free from Illness. 
.
May All See what is Auspicious, May no one Suffer","may all become #happy, may all be free from illness. 
.
may all see what is auspicious, may no one suffer
",happy
12/03/2020 04:28,1.23796E+18,I am feeling soooo uplifted ! Thank u god #happy,"i am feeling so uplifted ! thank u god #happy
",happy
12/03/2020 04:23,1.23796E+18,Happiness is only real when shared. #happiness #motivation,"happiness is only real when shared. #happiness #motivation
",happy
12/03/2020 04:21,1.23796E+18,I’m really a lover ion wanna have to act like ion gaf bout you 💯 #love,"i’m really a lover ion wanna have to act like ion gap bout you 💯 #love
",happy
12/03/2020 04:19,1.23796E+18,Everything happens for a reason. Go with the flow. #love,"everything happens for a reason. go with the flow. #love
",happy
12/03/2020 04:09,1.23795E+18,jay send me snaps of his patas #love,"jay send me snaps of his patas #love
",happy
12/03/2020 04:09,1.23795E+18,"Let us always meet each other with smile, for the smile is the beginning of #love","let us always meet each other with smile, for the smile is the beginning of #love
",happy
12/03/2020 03:59,1.23795E+18,"If you can't love yourself, how can anyone else fall in #Love with you?","if you cannot love yourself, how can anyone else fall in #love with you?
",happy
12/03/2020 03:55,1.23795E+18,"You come to #love not by finding the perfect person, but by learning to see an imperfect person perfectly.  ~  #loveQuote Sam Keen","you come to #love not by finding the perfect person, but by learning to see an imperfect person perfectly.  ~  #lovequote sam keen
",happy
12/03/2020 03:53,1.23795E+18,"Happiness is when you want everything you have, not when you have everything you want. #happiness #motivation","happiness is when you want everything you have, not when you have everything you want. #happiness #motivation
",happy
12/03/2020 03:51,1.23795E+18,"COVID-19 did you come to teach us to create a pollution free world , relationship centered world, to slow down from our fast moves to look around with care and awareness. Even money cannot stop itself from fall. Amidst all these humanitarian hearts stand tall. #COVIDー19 #love","covid-19 did you come to teach us to create a pollution free world , relationship centered world, to slow down from our fast moves to look around with care and awareness. even money cannot stop itself from fall. amidst all these humanitarian hearts stand tall. #covidー19 #love
",happy
12/03/2020 03:48,1.23795E+18,#Love makes the world go round #nodrama,"#love makes the world go round #drama
",happy
12/03/2020 11:13,1.23806E+18,Need ah girl that speak Spanish ☺️,"need ah girl that speak spanish ☺️
",happy
12/03/2020 11:13,1.23806E+18,"FEELING BLESSED, NEVER STRESSED 🙂😇","feeling blessed, never stressed 🙂😇
",happy
12/03/2020 11:13,1.23806E+18,Good morning 💕 great day ahead ☺️,"good morning 💕 great day ahead ☺️
",happy
12/03/2020 11:13,1.23806E+18,"Give a lie;

I'm okay😀","give a lie;

I am okay😀
",happy
12/03/2020 11:13,1.23806E+18,Good morning. Hoping for a laughter filled day. Have a blessed day y’all ☺️,"good morning. hoping for a laughter filled day. have a blessed day y’all ☺️
",happy
12/03/2020 11:13,1.23806E+18,i will just give up on you😌,"i will just give up on you😌
",happy
12/03/2020 11:13,1.23806E+18,He put me right back to sleep ☺️,"he put me right back to sleep ☺️
",happy
12/03/2020 11:13,1.23806E+18,Bitch from ig on her knees in my suite 🍎🙂,"bitch from ig on her knees in my suite 🍎🙂
",happy
12/03/2020 11:13,1.23806E+18,The bird sounds like lasers 😌,"the bird sounds like lasers 😌
",happy
12/03/2020 11:13,1.23806E+18,I super want my new number ☺️,"i super want my new number ☺️
",happy
12/03/2020 11:13,1.23806E+18,i got 8 hours of sleep already 😌 i feel good,"i got 8 hours of sleep already 😌 i feel good
",happy
12/03/2020 11:13,1.23806E+18,Beyond blessed 😌,"beyond blessed 😌
",happy
12/03/2020 11:13,1.23806E+18,knew it... a sad morning ends with a sad night 🙂,"knew it.. a sad morning ends with a sad night 🙂
",happy
12/03/2020 11:13,1.23806E+18,smiling like a lovesick fool while reading aus 😌,"smiling like a lovesick fool while reading as 😌
",happy
12/03/2020 11:13,1.23806E+18,A client on the phone made me do calculations... I forgot how to do calculations. It was an embarrassing phone call to say the least 😀,"a client on the phone made me do calculations.. i forgot how to do calculations. it was an embarrassing phone call to say the least 😀
",happy
12/03/2020 11:13,1.23806E+18,Once again I've woken up on this fine morning feeling like a thoroughly boiled noodle 😌🍝,"once again i've woken up on this fine morning feeling like a thoroughly boiled noodle 😌🍝
",happy
12/03/2020 11:13,1.23806E+18,da best jud ipair ang sesame cookies og milktea 😌,"da best jud pair and sesame cookies og militia 😌
",happy
12/03/2020 11:13,1.23806E+18,"Nobody loves and caring.
It's the highlight, bby.
Uh-oh, dw 😌","nobody loves and caring.
it is the highlight, by.
uh-oh, do 😌
",happy
12/03/2020 11:13,1.23806E+18,I’ve made a lot of mistakes in my 17 years but I can happily say I’ve neither thought of buying a pair of vans 😌,"i’ve made a lot of mistakes in my 17 years but i can happily say i’ve neither thought of buying a pair of vans 😌
",happy
12/03/2020 11:13,1.23806E+18,"7:13pm 12/3/2020
Today was my birthday and very little people wished me and no one gave me presents(not that I though they would give me) 
My friend's bday was yesterday, she got so much wishes, gifts and even a bday song... First time crying on my birthday 🙂 Round 2 let's go.","7:13pm 12/3/2020
today was my birthday and very little people wished me and no one gave me presents(not that i though they would give me) 
my friend's day was yesterday, she got so much wishes, gifts and even a day song.. first time crying on my birthday 🙂 round 2 let us go.
",happy
12/03/2020 11:13,1.23806E+18,Ass kissers 🙂,"ass kissers 🙂
",happy
12/03/2020 11:13,1.23806E+18,damn bitch thats one (1) loyalty strike 😌,"damn bitch thats one (1) loyalty strike 😌
",happy
12/03/2020 11:13,1.23806E+18,Good morning to everyone except Peter’s mom 🙂,"good morning to everyone except peter’s mom 🙂
",happy
12/03/2020 11:13,1.23806E+18,"My professor during class
“...and it is located between Syria and Is-“
Me: 🤨
Professor: “Palestine”
Me: 😌","my professor during class
“..and it is located between syria and is-“
me: 🤨
professor: “palestine”
me: 😌
",happy
12/03/2020 11:12,1.23806E+18,So my mum has left me at her friend’s place who she knows I don’t like😂 please I just want to go home. 🙂,"so my mum has left me at her friend’s place who she knows i don’t like😂 please i just want to go home. 🙂
",happy
12/03/2020 11:12,1.23806E+18,"You can read about it.

You can hear about it.

You can see long-term historical charts.

But, there is no substitute for experiencing a market panic yourself.

The Class of 2008 welcomes the Class of 2020 🙂","you can read about it.

you can hear about it.

you can see long-term historical charts.

but, there is no substitute for experiencing a market panic yourself.

the class of 2008 welcomes the class of 2020 🙂
",happy
12/03/2020 11:12,1.23806E+18,if you listen real close to hop’s league battle theme you’ll realize that i’m actually voicing the entire crowd cheering for my son 😌,"if you listen real close to hop’s league battle theme you’ll realize that i’m actually voicing the entire crowd cheering for my son 😌
",happy
12/03/2020 11:12,1.23806E+18,Today I’ve seen the worst people ever 🙂,"today i’ve seen the worst people ever 🙂
",happy
12/03/2020 11:12,1.23806E+18,"desi people late be everywhere except airport.

- abse waha bhi late honge 😀","desi people late be everywhere except airport.

- able paha chi late hinge 😀
",happy
12/03/2020 11:12,1.23806E+18,Hey pg county public schools can you guys please shut down 🙂,"hey pg county public schools can you guys please shut down 🙂
",happy
12/03/2020 11:12,1.23806E+18,THIS KID IN MY ART CLASS THAT SIT NEXT TO WAA STARING STRAIGHT AT ME AND IT MADE ME UNCOMFY😀,"this kid in my art class that sit next to was staring straight at me and it made me uncomfy😀
",happy
12/03/2020 11:12,1.23806E+18,she's dancing like a stripper 😀,"she is dancing like a stripper 😀
",happy
12/03/2020 11:12,1.23806E+18,"new episode of legacies tonight, let me tell you i don't wanna wait for the actual next day to be able to watch it 😀 fuck living in europe","new episode of legacies tonight, let me tell you i do not wanna wait for the actual next day to be able to watch it 😀 fuck living in europe
",happy
12/03/2020 11:12,1.23806E+18,"Thomas Partey is one of the worse midfielders in the BlackStars team

But One of the best midfielders in Spain and Europe. 

You can argue with you friends ☺️☺️","thomas party is one of the worse midfielders in the blackstrap team

but one of the best midfielders in spain and europe. 

you can argue with you friends ☺️☺️
",happy
12/03/2020 11:12,1.23806E+18,its no traffic this morning 😌,"its no traffic this morning 😌
",happy
